ProductBenefitRecommendedSIBetaID,ProductCode,BenefitCode,Age,RecommendedSI,DtmCreated,CreatedBy,DtmUpdated,UpdatedBy,DtmValidFrom,DtmValidTo
283,HAF,DTH,25,15000,25:29.4,System02,59:59.0,Shalok01,25:29.4,59:59.0
284,HAF,DTH,26,15000,25:29.4,System02,59:59.0,Shalok01,25:29.4,59:59.0
285,HAF,DTH,27,15000,25:29.4,System02,59:59.0,Shalok01,25:29.4,59:59.0
286,HAF,DTH,28,15000,25:29.5,System02,59:59.0,Shalok01,25:29.5,59:59.0
287,HAF,DTH,29,15000,25:29.5,System02,59:59.0,Shalok01,25:29.5,59:59.0
288,HAF,DTH,30,15000,25:29.5,System02,59:59.0,Shalok01,25:29.5,59:59.0
289,HAF,DTH,31,15000,25:29.5,System02,59:59.0,Shalok01,25:29.5,59:59.0
290,HAF,DTH,32,15000,25:29.5,System02,59:59.0,Shalok01,25:29.5,59:59.0
291,HAF,DTH,33,15000,25:29.6,System02,59:59.0,Shalok01,25:29.6,59:59.0
292,HAF,DTH,34,15000,25:29.6,System02,59:59.0,Shalok01,25:29.6,59:59.0
293,HAF,DTH,35,15000,25:29.6,System02,59:59.0,Shalok01,25:29.6,59:59.0
294,HAF,DTH,36,15000,25:29.6,System02,59:59.0,Shalok01,25:29.6,59:59.0
295,HAF,DTH,37,15000,25:29.7,System02,59:59.0,Shalok01,25:29.7,59:59.0
296,HAF,DTH,38,15000,25:29.7,System02,59:59.0,Shalok01,25:29.7,59:59.0
297,HAF,DTH,39,15000,25:29.7,System02,59:59.0,Shalok01,25:29.7,59:59.0
298,HAF,DTH,40,15000,25:29.7,System02,59:59.0,Shalok01,25:29.7,59:59.0
299,HAF,DTH,41,15000,25:29.7,System02,59:59.0,Shalok01,25:29.7,59:59.0
300,HAF,DTH,42,15000,25:29.7,System02,59:59.0,Shalok01,25:29.7,59:59.0
301,HAF,DTH,43,15000,25:29.8,System02,59:59.0,Shalok01,25:29.8,59:59.0
302,HAF,DTH,44,15000,25:29.8,System02,59:59.0,Shalok01,25:29.8,59:59.0
303,HAF,DTH,45,15000,25:29.8,System02,59:59.0,Shalok01,25:29.8,59:59.0
304,HAF,DTH,46,15000,25:29.8,System02,59:59.0,Shalok01,25:29.8,59:59.0
305,HAF,DTH,47,15000,25:29.8,System02,59:59.0,Shalok01,25:29.8,59:59.0
306,HAF,DTH,48,14000,25:29.8,System02,59:59.0,Shalok01,25:29.8,59:59.0
307,HAF,DTH,49,14000,25:29.9,System02,59:59.0,Shalok01,25:29.9,59:59.0
308,HAF,DTH,50,14000,25:29.9,System02,59:59.0,Shalok01,25:29.9,59:59.0
309,HAF,DTH,51,14000,25:29.9,System02,59:59.0,Shalok01,25:29.9,59:59.0
310,HAF,DTH,52,14000,25:29.9,System02,59:59.0,Shalok01,25:29.9,59:59.0
311,HAF,DTH,53,14000,25:29.9,System02,59:59.0,Shalok01,25:29.9,59:59.0
312,HAF,DTH,54,14000,25:29.9,System02,59:59.0,Shalok01,25:29.9,59:59.0
313,HAF,DTH,55,14000,25:30.0,System02,59:59.0,Shalok01,25:30.0,59:59.0
314,HAF,DTH,56,13000,25:30.0,System02,59:59.0,Shalok01,25:30.0,59:59.0
315,HAF,DTH,57,12000,25:30.0,System02,59:59.0,Shalok01,25:30.0,59:59.0
316,HAF,DTH,58,12000,25:30.0,System02,59:59.0,Shalok01,25:30.0,59:59.0
317,HAF,DTH,59,12000,25:30.0,System02,59:59.0,Shalok01,25:30.0,59:59.0
318,HAF,DTH,60,12000,25:30.0,System02,59:59.0,Shalok01,25:30.0,59:59.0
319,HAF,DTH,61,12000,25:30.1,System02,59:59.0,Shalok01,25:30.1,59:59.0
320,HAF,DTH,62,12000,25:30.1,System02,59:59.0,Shalok01,25:30.1,59:59.0
321,HAF,DTH,63,12000,25:30.1,System02,59:59.0,Shalok01,25:30.1,59:59.0
322,HAF,DTH,64,11000,25:30.1,System02,59:59.0,Shalok01,25:30.1,59:59.0
323,HAF,DTH,65,11000,25:30.1,System02,59:59.0,Shalok01,25:30.1,59:59.0
324,HAF,DTH,66,11000,25:30.2,System02,59:59.0,Shalok01,25:30.2,59:59.0
325,HAF,DTH,67,11000,25:30.2,System02,59:59.0,Shalok01,25:30.2,59:59.0
326,HAF,DTH,68,10000,25:30.2,System02,59:59.0,Shalok01,25:30.2,59:59.0
327,HAF,DTH,69,10000,25:30.2,System02,59:59.0,Shalok01,25:30.2,59:59.0
328,HAF,DTH,70,10000,25:30.2,System02,59:59.0,Shalok01,25:30.2,59:59.0
329,HAF,DTH,71,9000,25:30.3,System02,59:59.0,Shalok01,25:30.3,59:59.0
330,HAF,DTH,72,9000,25:30.3,System02,59:59.0,Shalok01,25:30.3,59:59.0
331,HAF,DTH,73,9000,25:30.3,System02,59:59.0,Shalok01,25:30.3,59:59.0
332,HAF,DTH,74,9000,25:30.3,System02,59:59.0,Shalok01,25:30.3,59:59.0
333,HAF,DTH,75,9000,25:30.4,System02,59:59.0,Shalok01,25:30.4,59:59.0
334,HAF,DTH,76,9000,25:30.4,System02,59:59.0,Shalok01,25:30.4,59:59.0
335,HAF,DTH,77,9000,25:30.4,System02,59:59.0,Shalok01,25:30.4,59:59.0
336,HAF,DTH,78,9000,25:30.4,System02,59:59.0,Shalok01,25:30.4,59:59.0
337,HAF,DTH,79,9000,25:30.5,System02,59:59.0,Shalok01,25:30.5,59:59.0
338,HAI,DTH,18,15000,25:30.5,System02,59:59.0,Shalok01,25:30.5,59:59.0
339,HAI,DTH,19,15000,25:30.5,System02,59:59.0,Shalok01,25:30.5,59:59.0
340,HAI,DTH,20,15000,25:30.5,System02,59:59.0,Shalok01,25:30.5,59:59.0
341,HAI,DTH,21,15000,25:30.6,System02,59:59.0,Shalok01,25:30.6,59:59.0
342,HAI,DTH,22,15000,25:30.6,System02,59:59.0,Shalok01,25:30.6,59:59.0
343,HAI,DTH,23,15000,25:30.6,System02,59:59.0,Shalok01,25:30.6,59:59.0
344,HAI,DTH,24,15000,25:30.6,System02,59:59.0,Shalok01,25:30.6,59:59.0
345,HAI,DTH,25,15000,25:30.6,System02,59:59.0,Shalok01,25:30.6,59:59.0
346,HAI,DTH,26,15000,25:30.6,System02,59:59.0,Shalok01,25:30.6,59:59.0
347,HAI,DTH,27,15000,25:30.7,System02,59:59.0,Shalok01,25:30.7,59:59.0
348,HAI,DTH,28,15000,25:30.7,System02,59:59.0,Shalok01,25:30.7,59:59.0
349,HAI,DTH,29,15000,25:30.7,System02,59:59.0,Shalok01,25:30.7,59:59.0
350,HAI,DTH,30,15000,25:30.7,System02,59:59.0,Shalok01,25:30.7,59:59.0
351,HAI,DTH,31,15000,25:30.7,System02,59:59.0,Shalok01,25:30.7,59:59.0
352,HAI,DTH,32,15000,25:30.7,System02,59:59.0,Shalok01,25:30.7,59:59.0
353,HAI,DTH,33,15000,25:30.8,System02,59:59.0,Shalok01,25:30.8,59:59.0
354,HAI,DTH,34,15000,25:30.8,System02,59:59.0,Shalok01,25:30.8,59:59.0
355,HAI,DTH,35,15000,25:30.8,System02,59:59.0,Shalok01,25:30.8,59:59.0
356,HAI,DTH,36,15000,25:30.8,System02,59:59.0,Shalok01,25:30.8,59:59.0
357,HAI,DTH,37,15000,25:30.8,System02,59:59.0,Shalok01,25:30.8,59:59.0
358,HAI,DTH,38,15000,25:30.9,System02,59:59.0,Shalok01,25:30.9,59:59.0
359,HAI,DTH,39,15000,25:30.9,System02,59:59.0,Shalok01,25:30.9,59:59.0
360,HAI,DTH,40,15000,25:30.9,System02,59:59.0,Shalok01,25:30.9,59:59.0
361,HAI,DTH,41,15000,25:30.9,System02,59:59.0,Shalok01,25:30.9,59:59.0
362,HAI,DTH,42,15000,25:30.9,System02,59:59.0,Shalok01,25:30.9,59:59.0
363,HAI,DTH,43,15000,25:30.9,System02,59:59.0,Shalok01,25:30.9,59:59.0
364,HAI,DTH,44,14000,25:31.0,System02,59:59.0,Shalok01,25:31.0,59:59.0
365,HAI,DTH,45,14000,25:31.0,System02,59:59.0,Shalok01,25:31.0,59:59.0
366,HAI,DTH,46,15000,25:31.0,System02,59:59.0,Shalok01,25:31.0,59:59.0
367,HAI,DTH,47,14000,25:31.0,System02,59:59.0,Shalok01,25:31.0,59:59.0
368,HAI,DTH,48,14000,25:31.0,System02,59:59.0,Shalok01,25:31.0,59:59.0
369,HAI,DTH,49,13000,25:31.1,System02,59:59.0,Shalok01,25:31.1,59:59.0
370,HAI,DTH,50,13000,25:31.1,System02,59:59.0,Shalok01,25:31.1,59:59.0
371,HAI,DTH,51,13000,25:31.1,System02,59:59.0,Shalok01,25:31.1,59:59.0
372,HAI,DTH,52,13000,25:31.1,System02,59:59.0,Shalok01,25:31.1,59:59.0
373,HAI,DTH,53,13000,25:31.2,System02,59:59.0,Shalok01,25:31.2,59:59.0
374,HAI,DTH,54,13000,25:31.2,System02,59:59.0,Shalok01,25:31.2,59:59.0
375,HAI,DTH,55,13000,25:31.2,System02,59:59.0,Shalok01,25:31.2,59:59.0
376,HAI,DTH,56,13000,25:31.2,System02,59:59.0,Shalok01,25:31.2,59:59.0
377,HAI,DTH,57,13000,25:31.2,System02,59:59.0,Shalok01,25:31.2,59:59.0
378,HAI,DTH,58,13000,25:31.3,System02,59:59.0,Shalok01,25:31.3,59:59.0
379,HAI,DTH,59,13000,25:31.6,System02,59:59.0,Shalok01,25:31.6,59:59.0
380,HAI,DTH,60,12000,25:31.8,System02,59:59.0,Shalok01,25:31.8,59:59.0
381,HAI,DTH,61,12000,25:31.8,System02,59:59.0,Shalok01,25:31.8,59:59.0
382,HAI,DTH,62,11000,25:31.9,System02,59:59.0,Shalok01,25:31.9,59:59.0
383,HAI,DTH,63,11000,25:31.9,System02,59:59.0,Shalok01,25:31.9,59:59.0
384,HAI,DTH,64,11000,25:31.9,System02,59:59.0,Shalok01,25:31.9,59:59.0
385,HAI,DTH,65,11000,25:31.9,System02,59:59.0,Shalok01,25:31.9,59:59.0
386,HAI,DTH,66,11000,25:31.9,System02,59:59.0,Shalok01,25:31.9,59:59.0
387,HAI,DTH,67,10000,25:31.9,System02,59:59.0,Shalok01,25:31.9,59:59.0
388,HAI,DTH,68,10000,25:32.0,System02,59:59.0,Shalok01,25:32.0,59:59.0
389,HAI,DTH,69,10000,25:32.0,System02,59:59.0,Shalok01,25:32.0,59:59.0
390,HAI,DTH,70,10000,25:32.0,System02,59:59.0,Shalok01,25:32.0,59:59.0
391,HAI,DTH,71,10000,25:32.0,System02,59:59.0,Shalok01,25:32.0,59:59.0
392,HAI,DTH,72,9000,25:32.1,System02,59:59.0,Shalok01,25:32.1,59:59.0
393,HAI,DTH,73,9000,25:32.1,System02,59:59.0,Shalok01,25:32.1,59:59.0
394,HAI,DTH,74,9000,25:32.1,System02,59:59.0,Shalok01,25:32.1,59:59.0
395,HAI,DTH,75,9000,25:32.1,System02,59:59.0,Shalok01,25:32.1,59:59.0
396,HAI,DTH,76,9000,25:32.1,System02,59:59.0,Shalok01,25:32.1,59:59.0
397,HAI,DTH,77,9000,25:32.1,System02,59:59.0,Shalok01,25:32.1,59:59.0
398,HAI,DTH,78,8000,25:32.2,System02,59:59.0,Shalok01,25:32.2,59:59.0
399,HAI,DTH,79,8000,25:32.2,System02,59:59.0,Shalok01,25:32.2,59:59.0
400,HFI,DTH,18,15000,25:32.2,System02,59:59.0,Shalok01,25:32.2,59:59.0
401,HFI,DTH,19,15000,25:32.2,System02,59:59.0,Shalok01,25:32.2,59:59.0
402,HFI,DTH,20,15000,25:32.3,System02,59:59.0,Shalok01,25:32.3,59:59.0
403,HFI,DTH,21,15000,25:32.3,System02,59:59.0,Shalok01,25:32.3,59:59.0
404,HFI,DTH,22,15000,25:32.3,System02,59:59.0,Shalok01,25:32.3,59:59.0
405,HFI,DTH,23,15000,25:32.4,System02,59:59.0,Shalok01,25:32.4,59:59.0
406,HFI,DTH,24,15000,25:32.4,System02,59:59.0,Shalok01,25:32.4,59:59.0
407,HFI,DTH,25,15000,25:32.4,System02,59:59.0,Shalok01,25:32.4,59:59.0
408,HFI,DTH,26,15000,25:32.5,System02,59:59.0,Shalok01,25:32.5,59:59.0
409,HFI,DTH,27,15000,25:32.5,System02,59:59.0,Shalok01,25:32.5,59:59.0
410,HFI,DTH,28,15000,25:32.5,System02,59:59.0,Shalok01,25:32.5,59:59.0
411,HFI,DTH,29,15000,25:32.5,System02,59:59.0,Shalok01,25:32.5,59:59.0
412,HFI,DTH,30,15000,25:32.5,System02,59:59.0,Shalok01,25:32.5,59:59.0
413,HFI,DTH,31,15000,25:32.5,System02,59:59.0,Shalok01,25:32.5,59:59.0
414,HFI,DTH,32,15000,25:32.6,System02,59:59.0,Shalok01,25:32.6,59:59.0
415,HFI,DTH,33,15000,25:32.6,System02,59:59.0,Shalok01,25:32.6,59:59.0
416,HFI,DTH,34,15000,25:32.6,System02,59:59.0,Shalok01,25:32.6,59:59.0
417,HFI,DTH,35,15000,25:32.6,System02,59:59.0,Shalok01,25:32.6,59:59.0
418,HFI,DTH,36,15000,25:32.7,System02,59:59.0,Shalok01,25:32.7,59:59.0
419,HFI,DTH,37,15000,25:32.7,System02,59:59.0,Shalok01,25:32.7,59:59.0
420,HFI,DTH,38,15000,25:32.7,System02,59:59.0,Shalok01,25:32.7,59:59.0
421,HFI,DTH,39,15000,25:32.7,System02,59:59.0,Shalok01,25:32.7,59:59.0
422,HFI,DTH,40,15000,25:32.7,System02,59:59.0,Shalok01,25:32.7,59:59.0
423,HFI,DTH,41,15000,25:32.8,System02,59:59.0,Shalok01,25:32.8,59:59.0
424,HFI,DTH,42,15000,25:32.8,System02,59:59.0,Shalok01,25:32.8,59:59.0
425,HFI,DTH,43,15000,25:32.8,System02,59:59.0,Shalok01,25:32.8,59:59.0
426,HFI,DTH,44,15000,25:32.8,System02,59:59.0,Shalok01,25:32.8,59:59.0
427,HFI,DTH,45,15000,25:32.8,System02,59:59.0,Shalok01,25:32.8,59:59.0
428,HFI,DTH,46,14000,25:32.8,System02,59:59.0,Shalok01,25:32.8,59:59.0
429,HFI,DTH,47,14000,25:32.9,System02,59:59.0,Shalok01,25:32.9,59:59.0
430,HFI,DTH,48,14000,25:32.9,System02,59:59.0,Shalok01,25:32.9,59:59.0
431,HFI,DTH,49,14000,25:32.9,System02,59:59.0,Shalok01,25:32.9,59:59.0
432,HFI,DTH,50,14000,25:32.9,System02,59:59.0,Shalok01,25:32.9,59:59.0
433,HFI,DTH,51,14000,25:32.9,System02,59:59.0,Shalok01,25:32.9,59:59.0
434,HFI,DTH,52,14000,25:32.9,System02,59:59.0,Shalok01,25:32.9,59:59.0
435,HFI,DTH,53,13000,25:33.0,System02,59:59.0,Shalok01,25:33.0,59:59.0
436,HFI,DTH,54,13000,25:33.0,System02,59:59.0,Shalok01,25:33.0,59:59.0
437,HFI,DTH,55,13000,25:33.0,System02,59:59.0,Shalok01,25:33.0,59:59.0
438,HFI,DTH,56,13000,25:33.0,System02,59:59.0,Shalok01,25:33.0,59:59.0
439,HFI,DTH,57,12000,25:33.0,System02,59:59.0,Shalok01,25:33.0,59:59.0
440,HFI,DTH,58,12000,25:33.1,System02,59:59.0,Shalok01,25:33.1,59:59.0
441,HFI,DTH,59,12000,25:33.1,System02,59:59.0,Shalok01,25:33.1,59:59.0
442,HFI,DTH,60,12000,25:33.1,System02,59:59.0,Shalok01,25:33.1,59:59.0
443,HFI,DTH,61,11000,25:33.1,System02,59:59.0,Shalok01,25:33.1,59:59.0
444,HFI,DTH,62,11000,25:33.1,System02,59:59.0,Shalok01,25:33.1,59:59.0
445,HFI,DTH,63,11000,25:33.1,System02,59:59.0,Shalok01,25:33.1,59:59.0
446,HFI,DTH,64,11000,25:33.2,System02,59:59.0,Shalok01,25:33.2,59:59.0
447,HFI,DTH,65,11000,25:33.2,System02,59:59.0,Shalok01,25:33.2,59:59.0
448,HFI,DTH,66,10000,25:33.2,System02,59:59.0,Shalok01,25:33.2,59:59.0
449,HFI,DTH,67,10000,25:33.2,System02,59:59.0,Shalok01,25:33.2,59:59.0
450,HFI,DTH,68,10000,25:33.2,System02,59:59.0,Shalok01,25:33.2,59:59.0
451,HFI,DTH,69,10000,25:33.2,System02,59:59.0,Shalok01,25:33.2,59:59.0
452,HFI,DTH,70,10000,25:33.3,System02,59:59.0,Shalok01,25:33.3,59:59.0
453,HFI,DTH,71,10000,25:33.3,System02,59:59.0,Shalok01,25:33.3,59:59.0
454,HFI,DTH,72,9000,25:33.3,System02,59:59.0,Shalok01,25:33.3,59:59.0
455,HFI,DTH,73,9000,25:33.4,System02,59:59.0,Shalok01,25:33.4,59:59.0
456,HFI,DTH,74,9000,25:33.4,System02,59:59.0,Shalok01,25:33.4,59:59.0
457,HFI,DTH,75,9000,25:33.4,System02,59:59.0,Shalok01,25:33.4,59:59.0
458,HFI,DTH,76,9000,25:33.4,System02,59:59.0,Shalok01,25:33.4,59:59.0
459,HFI,DTH,77,9000,25:33.4,System02,59:59.0,Shalok01,25:33.4,59:59.0
460,HFI,DTH,78,9000,25:33.5,System02,59:59.0,Shalok01,25:33.5,59:59.0
461,HFI,DTH,79,9000,25:33.5,System02,59:59.0,Shalok01,25:33.5,59:59.0
462,HFL,DTH,18,550000,25:33.5,System02,59:59.0,Shalok01,25:33.5,59:59.0
463,HFL,DTH,19,550000,25:33.5,System02,59:59.0,Shalok01,25:33.5,59:59.0
464,HFL,DTH,20,550000,25:33.5,System02,59:59.0,Shalok01,25:33.5,59:59.0
465,HFL,DTH,21,550000,25:33.5,System02,59:59.0,Shalok01,25:33.5,59:59.0
466,HFL,DTH,22,550000,25:33.6,System02,59:59.0,Shalok01,25:33.6,59:59.0
467,HFL,DTH,23,550000,25:33.6,System02,59:59.0,Shalok01,25:33.6,59:59.0
468,HFL,DTH,24,600000,25:33.6,System02,59:59.0,Shalok01,25:33.6,59:59.0
469,HFL,DTH,25,600000,25:33.6,System02,59:59.0,Shalok01,25:33.6,59:59.0
470,HFL,DTH,26,600000,25:33.6,System02,59:59.0,Shalok01,25:33.6,59:59.0
471,HFL,DTH,27,600000,25:33.6,System02,59:59.0,Shalok01,25:33.6,59:59.0
472,HFL,DTH,28,600000,25:33.7,System02,59:59.0,Shalok01,25:33.7,59:59.0
473,HFL,DTH,29,600000,25:33.7,System02,59:59.0,Shalok01,25:33.7,59:59.0
474,HFL,DTH,30,600000,25:33.7,System02,59:59.0,Shalok01,25:33.7,59:59.0
475,HFL,DTH,31,600000,25:33.7,System02,59:59.0,Shalok01,25:33.7,59:59.0
476,HFL,DTH,32,600000,25:33.7,System02,59:59.0,Shalok01,25:33.7,59:59.0
477,HFL,DTH,33,600000,25:33.8,System02,59:59.0,Shalok01,25:33.8,59:59.0
478,HFL,DTH,34,600000,25:33.8,System02,59:59.0,Shalok01,25:33.8,59:59.0
479,HFL,DTH,35,600000,25:33.8,System02,59:59.0,Shalok01,25:33.8,59:59.0
480,HFL,DTH,36,600000,25:33.8,System02,59:59.0,Shalok01,25:33.8,59:59.0
481,HFL,DTH,37,600000,25:33.8,System02,59:59.0,Shalok01,25:33.8,59:59.0
482,HFL,DTH,38,550000,25:33.8,System02,59:59.0,Shalok01,25:33.8,59:59.0
483,HFL,DTH,39,550000,25:33.9,System02,59:59.0,Shalok01,25:33.9,59:59.0
484,HFL,DTH,40,550000,25:33.9,System02,59:59.0,Shalok01,25:33.9,59:59.0
485,HFL,DTH,41,550000,25:33.9,System02,59:59.0,Shalok01,25:33.9,59:59.0
486,HFL,DTH,42,550000,25:33.9,System02,59:59.0,Shalok01,25:33.9,59:59.0
487,HFL,DTH,43,500000,25:33.9,System02,59:59.0,Shalok01,25:33.9,59:59.0
488,HFL,DTH,44,500000,25:33.9,System02,59:59.0,Shalok01,25:33.9,59:59.0
489,HFL,DTH,45,450000,25:34.0,System02,59:59.0,Shalok01,25:34.0,59:59.0
490,HFL,DTH,46,450000,25:34.0,System02,59:59.0,Shalok01,25:34.0,59:59.0
491,HFL,DTH,47,450000,25:34.0,System02,59:59.0,Shalok01,25:34.0,59:59.0
492,HFL,DTH,48,450000,25:34.0,System02,59:59.0,Shalok01,25:34.0,59:59.0
493,HFL,DTH,49,400000,25:34.0,System02,59:59.0,Shalok01,25:34.0,59:59.0
494,HFL,DTH,50,400000,25:34.1,System02,59:59.0,Shalok01,25:34.1,59:59.0
495,HFL,DTH,51,400000,25:34.1,System02,59:59.0,Shalok01,25:34.1,59:59.0
496,HFL,DTH,52,400000,25:34.1,System02,59:59.0,Shalok01,25:34.1,59:59.0
497,HFL,DTH,53,350000,25:34.1,System02,59:59.0,Shalok01,25:34.1,59:59.0
498,HFL,DTH,54,350000,25:34.1,System02,59:59.0,Shalok01,25:34.1,59:59.0
499,HFL,DTH,55,350000,25:34.1,System02,59:59.0,Shalok01,25:34.1,59:59.0
500,HFL,DTH,56,300000,25:34.2,System02,59:59.0,Shalok01,25:34.2,59:59.0
501,HFL,DTH,57,300000,25:34.2,System02,59:59.0,Shalok01,25:34.2,59:59.0
502,HFL,DTH,58,300000,25:34.2,System02,59:59.0,Shalok01,25:34.2,59:59.0
503,HFL,DTH,59,300000,25:34.2,System02,59:59.0,Shalok01,25:34.2,59:59.0
504,HFL,DTH,60,250000,25:34.2,System02,59:59.0,Shalok01,25:34.2,59:59.0
505,HFL,DTH,61,250000,25:34.3,System02,59:59.0,Shalok01,25:34.3,59:59.0
506,HFL,DTH,62,250000,25:34.3,System02,59:59.0,Shalok01,25:34.3,59:59.0
507,HFL,DTH,63,250000,25:34.3,System02,59:59.0,Shalok01,25:34.3,59:59.0
508,HFL,DTH,64,250000,25:34.3,System02,59:59.0,Shalok01,25:34.3,59:59.0
509,HFX,DTH,18,15000,25:34.4,System02,59:59.0,Shalok01,25:34.4,59:59.0
510,HFX,DTH,19,15000,25:34.4,System02,59:59.0,Shalok01,25:34.4,59:59.0
511,HFX,DTH,20,15000,25:34.4,System02,59:59.0,Shalok01,25:34.4,59:59.0
512,HFX,DTH,21,15000,25:34.4,System02,59:59.0,Shalok01,25:34.4,59:59.0
513,HFX,DTH,22,15000,25:34.4,System02,59:59.0,Shalok01,25:34.4,59:59.0
514,HFX,DTH,23,15000,25:34.4,System02,59:59.0,Shalok01,25:34.4,59:59.0
515,HFX,DTH,24,15000,25:34.5,System02,59:59.0,Shalok01,25:34.5,59:59.0
516,HFX,DTH,25,15000,25:34.5,System02,59:59.0,Shalok01,25:34.5,59:59.0
517,HFX,DTH,26,15000,25:34.5,System02,59:59.0,Shalok01,25:34.5,59:59.0
518,HFX,DTH,27,15000,25:34.5,System02,59:59.0,Shalok01,25:34.5,59:59.0
519,HFX,DTH,28,15000,25:34.5,System02,59:59.0,Shalok01,25:34.5,59:59.0
520,HFX,DTH,29,15000,25:34.5,System02,59:59.0,Shalok01,25:34.5,59:59.0
521,HFX,DTH,30,15000,25:34.6,System02,59:59.0,Shalok01,25:34.6,59:59.0
522,HFX,DTH,31,15000,25:34.6,System02,59:59.0,Shalok01,25:34.6,59:59.0
523,HFX,DTH,32,15000,25:34.6,System02,59:59.0,Shalok01,25:34.6,59:59.0
524,HFX,DTH,33,15000,25:34.6,System02,59:59.0,Shalok01,25:34.6,59:59.0
525,HFX,DTH,34,15000,25:34.6,System02,59:59.0,Shalok01,25:34.6,59:59.0
526,HFX,DTH,35,15000,25:34.7,System02,59:59.0,Shalok01,25:34.7,59:59.0
527,HFX,DTH,36,15000,25:34.7,System02,59:59.0,Shalok01,25:34.7,59:59.0
528,HFX,DTH,37,15000,25:34.7,System02,59:59.0,Shalok01,25:34.7,59:59.0
529,HFX,DTH,38,15000,25:34.7,System02,59:59.0,Shalok01,25:34.7,59:59.0
530,HFX,DTH,39,15000,25:34.7,System02,59:59.0,Shalok01,25:34.7,59:59.0
531,HFX,DTH,40,15000,25:34.8,System02,59:59.0,Shalok01,25:34.8,59:59.0
532,HFX,DTH,41,15000,25:34.8,System02,59:59.0,Shalok01,25:34.8,59:59.0
533,HFX,DTH,42,15000,25:34.8,System02,59:59.0,Shalok01,25:34.8,59:59.0
534,HFX,DTH,43,15000,25:34.8,System02,59:59.0,Shalok01,25:34.8,59:59.0
535,HFX,DTH,44,15000,25:34.8,System02,59:59.0,Shalok01,25:34.8,59:59.0
536,HFX,DTH,45,14000,25:34.8,System02,59:59.0,Shalok01,25:34.8,59:59.0
537,HFX,DTH,46,14000,25:34.9,System02,59:59.0,Shalok01,25:34.9,59:59.0
538,HFX,DTH,47,14000,25:34.9,System02,59:59.0,Shalok01,25:34.9,59:59.0
539,HFX,DTH,48,14000,25:34.9,System02,59:59.0,Shalok01,25:34.9,59:59.0
540,HFX,DTH,49,14000,25:34.9,System02,59:59.0,Shalok01,25:34.9,59:59.0
541,HFX,DTH,50,14000,25:34.9,System02,59:59.0,Shalok01,25:34.9,59:59.0
542,HFX,DTH,51,14000,25:34.9,System02,59:59.0,Shalok01,25:34.9,59:59.0
543,HFX,DTH,52,14000,25:35.0,System02,59:59.0,Shalok01,25:35.0,59:59.0
544,HFX,DTH,53,13000,25:35.0,System02,59:59.0,Shalok01,25:35.0,59:59.0
545,HFX,DTH,54,13000,25:35.0,System02,59:59.0,Shalok01,25:35.0,59:59.0
546,HFX,DTH,55,13000,25:35.0,System02,59:59.0,Shalok01,25:35.0,59:59.0
547,HFX,DTH,56,12000,25:35.0,System02,59:59.0,Shalok01,25:35.0,59:59.0
548,HFX,DTH,57,12000,25:35.0,System02,59:59.0,Shalok01,25:35.0,59:59.0
549,HFX,DTH,58,12000,25:35.1,System02,59:59.0,Shalok01,25:35.1,59:59.0
550,HFX,DTH,59,12000,25:35.1,System02,59:59.0,Shalok01,25:35.1,59:59.0
551,HFX,DTH,60,12000,25:35.1,System02,59:59.0,Shalok01,25:35.1,59:59.0
552,HFX,DTH,61,12000,25:35.1,System02,59:59.0,Shalok01,25:35.1,59:59.0
553,HFX,DTH,62,12000,25:35.1,System02,59:59.0,Shalok01,25:35.1,59:59.0
554,HFX,DTH,63,12000,25:35.2,System02,59:59.0,Shalok01,25:35.2,59:59.0
555,HFX,DTH,64,12000,25:35.2,System02,59:59.0,Shalok01,25:35.2,59:59.0
556,HFX,DTH,65,12000,25:35.2,System02,59:59.0,Shalok01,25:35.2,59:59.0
557,HFX,DTH,66,12000,25:35.2,System02,59:59.0,Shalok01,25:35.2,59:59.0
558,HFX,DTH,67,12000,25:35.2,System02,59:59.0,Shalok01,25:35.2,59:59.0
559,HFX,DTH,68,11000,25:35.2,System02,59:59.0,Shalok01,25:35.2,59:59.0
560,HFX,DTH,69,11000,25:35.3,System02,59:59.0,Shalok01,25:35.3,59:59.0
561,HFX,DTH,70,11000,25:35.3,System02,59:59.0,Shalok01,25:35.3,59:59.0
562,HFX,DTH,71,10000,25:35.3,System02,59:59.0,Shalok01,25:35.3,59:59.0
563,HFX,DTH,72,10000,25:35.3,System02,59:59.0,Shalok01,25:35.3,59:59.0
564,HFX,DTH,73,10000,25:35.3,System02,59:59.0,Shalok01,25:35.3,59:59.0
565,HFX,DTH,74,10000,25:35.4,System02,59:59.0,Shalok01,25:35.4,59:59.0
566,HFX,DTH,75,10000,25:35.4,System02,59:59.0,Shalok01,25:35.4,59:59.0
567,HFX,DTH,76,10000,25:35.4,System02,59:59.0,Shalok01,25:35.4,59:59.0
568,HFX,DTH,77,10000,25:35.4,System02,59:59.0,Shalok01,25:35.4,59:59.0
569,HFX,DTH,78,10000,25:35.4,System02,59:59.0,Shalok01,25:35.4,59:59.0
570,HFX,DTH,79,10000,25:35.5,System02,59:59.0,Shalok01,25:35.5,59:59.0
571,HRL,DTH,18,15000,25:35.5,System02,59:59.0,Shalok01,25:35.5,59:59.0
